,PRICE,SOLD_MONTH_Number,SOLD_DATE_DAY,SOLD_YEAR,PROPERTY_TYPE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,LOCATION
97633,585000,8,31,2021,0,2.0,2.0,1312.0,27390.125019392875,1975.0,16
97634,485000,3,21,2022,0,1.0,1.0,650.0,27390.125019392875,1982.0,16
97635,490000,12,2,2021,0,1.0,1.0,820.0,27390.125019392875,2003.0,16
97636,880000,12,23,2021,1,3.0,2.0,1600.0,2046.0,1914.0,16
97637,470000,9,21,2021,0,2.0,1.0,791.0,27390.125019392875,1992.0,16
97638,690000,4,27,2022,0,2.0,1.0,866.0,27390.125019392875,1957.0,16
97639,410000,3,25,2022,0,1.0,1.0,695.0,20366.0,1957.0,16
97640,535000,10,30,2018,0,2.0,2.0,1262.0,18731.0,1963.0,16
97641,818000,3,22,2022,0,2.0,2.0,966.0,27390.125019392875,1968.0,16
97643,1267120,8,2,2021,3,3.0,3.5,2040.0,1969.0,2001.0,16
97644,1100000,12,13,2019,1,3.0,2.0,2170.0,7200.0,1900.0,16
97645,1050000,2,14,2020,3,3.0,2.5,1810.0,1159.0,2002.0,16
97646,909000,4,12,2019,3,2.0,2.0,1357.0,976.0,2018.0,16
97647,1350000,8,5,2020,1,3.0,2.0,1972.0,4450.0,1911.0,16
97648,1410000,11,23,2020,1,4.0,3.0,2412.0,6000.0,1904.0,16
97650,940000,4,13,2020,3,2.0,2.5,1233.0,1080.0,2016.0,16
97651,529000,9,4,2020,0,1.0,1.0,884.0,27390.125019392875,1984.0,16
97653,630000,5,11,2018,0,2.0,1.5,1187.0,27390.125019392875,1979.0,16
97654,970000,3,29,2019,0,2.0,2.5,1711.0,27390.125019392875,2005.0,16
97655,6000000,3,20,2019,1,6.0,4.5,6460.0,11560.0,1900.0,16
97656,735000,3,25,2019,0,2.0,2.0,1513.0,27390.125019392875,1996.0,16
97657,599000,2,21,2019,0,2.0,2.0,1121.0,10912.0,2002.0,16
97658,1120000,3,14,2018,3,2.0,2.0,1504.0,801.0,2017.0,16
97659,1800000,10,30,2017,1,3.0,3.5,3420.0,5700.0,1968.0,16
97660,617000,10,23,2018,0,2.0,2.0,1071.0,67197.0,1982.0,16
97662,5200000,2,26,2019,1,4.0,4.5,4870.0,6600.0,1995.0,16
97663,590000,10,24,2018,0,2.0,1.0,1083.0,6399.0,1957.0,16
97664,6200000,11,29,2017,1,4.0,4.0,5677.0,15000.0,1956.0,16
97665,1029000,10,4,2018,3,2.0,2.0,1357.0,976.0,2018.0,16
97666,1225000,11,30,2018,0,2.0,2.0,1644.0,12800.0,2005.0,16
97667,1135000,1,19,2021,0,2.0,2.0,1339.0,64256.0,1921.0,16
97668,225000,4,30,2018,0,1.0,1.0,375.0,27390.125019392875,1960.0,16
97669,710000,11,1,2019,0,1.0,1.0,735.0,5690.0,2019.0,16
97670,392000,1,16,2020,0,1.0,1.0,658.0,14196.0,2000.0,16
97671,390000,6,30,2021,0,1.0,1.0,510.0,21600.0,1999.0,16
97672,1310000,7,26,2021,3,2.0,2.0,2019.0,2019.0,2013.0,16
97673,635000,12,29,2017,1,2.0,1.0,880.0,1540.0,1910.0,16
97674,450000,6,18,2021,8,2.0,1.0,900.0,27390.125019392875,1960.0,16
97675,4885000,5,31,2022,1,4.0,3.5,4130.0,7655.0,1925.0,16
97676,470000,8,17,2021,0,1.0,1.0,665.0,125361.0,1908.0,16
97677,580000,7,13,2021,0,2.0,2.0,1019.0,27390.125019392875,1963.0,16
97678,1270000,5,20,2021,4,4.0,2.0,2150.0,4300.0,1914.0,16
97679,290000,5,7,2020,0,0.0,1.0,412.0,27390.125019392875,2000.0,16
97680,590000,6,2,2021,0,1.0,1.0,766.0,73520.0,1920.0,16
97681,950000,6,17,2021,0,2.0,2.0,1106.0,27390.125019392875,1968.0,16
97682,770000,7,13,2021,3,2.0,1.5,1540.0,840.0,2010.0,16
97683,499000,5,28,2021,0,1.0,1.0,744.0,16843.0,1997.0,16
97684,2015062,3,11,2021,1,4.0,3.5,2820.0,3600.0,1911.0,16
97685,534500,6,15,2021,0,2.0,2.0,904.0,27390.125019392875,1996.0,16
97686,580000,5,19,2021,0,2.0,1.0,753.0,27390.125019392875,1990.0,16
97687,450000,7,27,2021,0,1.0,1.0,721.0,27390.125019392875,1981.0,16
97688,1595000,11,6,2020,1,4.0,3.0,3420.0,4800.0,1922.0,16
97689,1195370,5,24,2021,4,4.0,4.0,2400.0,3520.0,1924.0,16
97690,995000,6,3,2021,3,3.0,2.5,1870.0,1308.0,2006.0,16
97691,5806000,5,24,2021,6,21.0,20.0,13374.0,8295.0,1989.0,16
97692,1350000,7,23,2021,0,3.0,3.5,2200.0,5413.0,2009.0,16
97693,2450000,4,14,2021,0,3.0,2.5,2580.0,27390.125019392875,1930.0,16
97694,320000,1,28,2021,0,1.0,1.0,596.0,22800.0,1965.0,16
97695,367500,5,26,2021,0,1.0,1.0,582.0,22800.0,1965.0,16
97696,1475000,4,19,2021,1,4.0,2.0,2360.0,3401.0,1901.0,16
97697,425000,5,17,2019,0,1.0,1.0,670.0,10371.0,1969.0,16
97699,700000,6,15,2021,0,2.0,2.0,1165.0,27390.125019392875,1999.0,16
97700,2230000,9,17,2021,1,4.0,3.5,3486.0,2458.0,1923.0,16
97701,610000,12,9,2021,0,2.0,1.5,996.0,27390.125019392875,1984.0,16
97702,425000,6,17,2021,0,1.0,1.0,687.0,14158.0,2002.0,16
97703,4750000,10,29,2019,6,23.0,12.0,12123.0,8832.0,1967.0,16
97704,1335000,6,10,2021,4,4.0,4.0,2500.0,2064.0,1986.0,16
97705,550000,9,4,2019,0,1.0,1.0,843.0,125361.0,1908.0,16
97706,650000,2,11,2021,0,1.0,1.0,882.0,125361.0,1908.0,16
97707,768000,9,21,2021,0,2.0,1.0,961.0,27390.125019392875,1908.0,16
97708,405000,8,12,2021,0,1.0,1.0,598.0,27390.125019392875,2000.0,16
97709,625000,8,25,2021,0,2.0,2.0,1057.0,27390.125019392875,1994.0,16
97710,2310000,4,9,2021,1,4.0,3.5,3370.0,5950.0,1941.0,16
97711,410000,8,12,2021,0,1.0,1.0,585.0,39095.0,1982.0,16
97712,625000,8,6,2021,0,0.0,2.315704532026172,985.0,27390.125019392875,1963.0,16
97713,330000,8,13,2021,0,1.0,1.0,640.0,27390.125019392875,2000.0,16
97714,1420000,9,1,2021,0,2.0,2.0,1495.0,27390.125019392875,1921.0,16
97715,665000,8,9,2021,0,3.0,1.5,1332.0,27390.125019392875,1979.0,16
97716,850000,11,23,2020,3,2.0,2.5,1215.0,499.0,2020.0,16
97717,700000,4,9,2021,3,2.0,2.5,1215.0,499.0,2020.0,16
97718,1100000,2,28,2020,1,5.0,3.0,2400.0,3200.0,1906.0,16
97719,595000,4,9,2021,0,2.0,2.0,1359.0,27390.125019392875,1992.0,16
97720,449000,4,21,2021,0,1.0,1.0,798.0,11376.0,1985.0,16
97721,915000,1,13,2021,3,2.0,3.0,1364.0,1204.0,2016.0,16
97722,575000,12,2,2019,0,2.0,1.5,1126.0,7201.0,1966.0,16
97723,405000,4,19,2021,0,1.0,1.0,485.0,27390.125019392875,1991.0,16
97724,1075000,6,29,2021,1,2.0,2.0,1420.0,1591.0,1900.0,16
97725,405000,11,5,2020,0,2.0,1.0,734.0,27390.125019392875,1968.0,16
97726,439000,8,2,2021,0,1.0,1.0,780.0,27390.125019392875,2001.0,16
97727,4800000,3,9,2020,1,5.0,4.5,4457.0,4860.0,2020.0,16
97728,700000,12,3,2020,0,2.0,1.5,1136.0,16843.0,1997.0,16
97729,375000,12,30,2020,0,0.0,1.0,699.0,125361.0,1908.0,16
97730,663000,8,1,2018,0,2.0,2.0,1039.0,27390.125019392875,1984.0,16
97731,1580000,5,28,2021,4,7.0,2.0,3600.0,4125.0,1906.0,16
97732,700000,6,30,2021,0,2.0,2.0,1106.0,12508.0,1968.0,16
97733,891000,6,6,2022,3,2.0,1.5,1210.0,1156.0,2009.0,16
97734,539950,6,8,2021,0,2.0,2.0,1188.0,18731.0,1963.0,16
97735,594000,6,2,2022,0,2.0,2.0,1159.0,27390.125019392875,1987.0,16
97736,179000,11,22,2017,0,0.0,1.0,455.0,7200.0,1908.0,16
97737,245000,2,23,2018,0,1.0,1.0,558.0,27390.125019392875,1960.0,16
97738,707500,5,21,2018,0,2.0,2.0,1230.0,27390.125019392875,1962.0,16
97739,379000,2,26,2019,0,1.0,1.0,840.0,27390.125019392875,1962.0,16
97740,1030000,6,4,2021,3,3.0,2.0,1585.0,805.0,2021.0,16
97741,1799900,2,14,2022,3,3.0,2.5,2128.0,6540.0,2022.0,16
97742,475000,3,29,2019,0,2.0,2.0,1237.0,17403.0,1978.0,16
97743,980000,6,7,2022,0,3.0,2.0,1605.0,27390.125019392875,1990.0,16
97744,270000,6,28,2022,0,0.0,1.0,354.0,27390.125019392875,1930.0,16
97745,555000,6,10,2022,0,2.0,1.0,717.0,27390.125019392875,1989.0,16
97746,1650000,3,24,2022,0,2.0,2.0,1650.0,27390.125019392875,1921.0,16
97747,1900000,7,5,2022,1,3.0,3.0,2730.0,3420.0,1909.0,16
97748,400000,3,23,2018,0,0.0,2.315704532026172,615.0,27390.125019392875,1949.0,16
97749,489000,10,24,2018,0,1.0,1.0,820.0,18496.0,2003.0,16
97750,535000,2,15,2019,0,1.0,1.0,876.0,18496.0,2003.0,16
97751,530000,4,12,2018,0,1.0,1.0,697.0,20366.0,1957.0,16
97752,579000,5,30,2019,0,2.0,2.0,1019.0,27390.125019392875,1963.0,16
97753,1265001,4,7,2022,1,3.0,2.0,2060.0,3300.0,1925.0,16
97755,300000,7,12,2022,0,1.0,1.0,700.0,27390.125019392875,1926.0,16
97756,1835000,9,8,2022,3,3.0,3.5,2206.0,3314.0,2022.0,16
97758,565000,12,18,2017,0,2.0,2.0,1058.0,14407.0,1992.0,16
97759,1290000,3,21,2019,1,3.0,2.0,2570.0,3600.0,1926.0,16
97760,680000,7,8,2022,0,2.0,2.0,1275.0,11887.0,1970.0,16
97761,4950000,6,30,2022,6,20.0,22.0,10140.0,8400.0,1955.0,16
97762,425000,1,7,2022,0,1.0,1.0,598.0,39095.0,1982.0,16
97763,375000,8,19,2022,0,1.0,1.0,560.0,27390.125019392875,1956.0,16
97764,445000,6,17,2022,0,1.0,1.0,605.0,17271.0,1988.0,16
97765,849000,8,26,2022,3,2.0,2.0,1174.0,800.0,2022.0,16
97766,813000,9,19,2022,0,2.0,2.0,1019.0,27390.125019392875,2000.0,16
97767,5200000,6,24,2022,1,5.0,5.5,4190.0,6360.0,2016.0,16
97768,569950,6,13,2022,0,1.0,1.0,859.0,27390.125019392875,2003.0,16
97769,500000,9,9,2022,0,1.0,1.0,883.0,27390.125019392875,1957.0,16
97770,700000,9,15,2022,0,2.0,2.0,1338.0,27390.125019392875,2002.0,16
97771,470000,9,22,2022,0,1.0,1.0,656.0,27390.125019392875,1996.0,16
97772,427000,9,29,2022,0,1.0,1.0,607.0,27390.125019392875,1996.0,16
97773,390000,9,30,2022,0,1.0,1.0,543.0,27390.125019392875,1999.0,16
97774,375000,2,14,2020,0,1.0,1.0,485.0,27390.125019392875,1991.0,16
97775,700000,9,8,2022,0,2.0,2.0,1106.0,27390.125019392875,1968.0,16
97776,480000,10,4,2022,0,2.0,2.0,693.0,27390.125019392875,1996.0,16
97777,605000,10,6,2022,0,2.0,2.0,1071.0,27390.125019392875,1982.0,16
97779,579000,8,12,2022,0,2.0,1.5,1070.0,10293.0,1979.0,16
97780,470000,9,20,2022,0,1.0,1.0,709.0,27390.125019392875,2002.0,16
97781,512000,7,18,2022,0,2.0,1.0,742.0,27390.125019392875,1989.0,16
97782,565000,9,17,2021,0,2.0,2.0,795.0,27390.125019392875,1989.0,16
97784,910000,8,2,2022,3,2.0,2.0,1650.0,855.0,2008.0,16
97787,900000,9,2,2022,3,3.0,2.5,1220.0,1095.0,2008.0,16
97788,750000,4,28,2022,0,2.0,2.0,1164.0,27390.125019392875,2002.0,16
97789,445000,10,3,2022,0,1.0,1.0,596.0,27390.125019392875,2000.0,16
97790,437500,10,17,2022,0,0.0,1.0,572.0,27390.125019392875,1908.0,16
97791,260000,8,1,2022,0,1.0,1.0,750.0,27390.125019392875,1912.0,16
97793,405000,6,30,2022,0,1.0,1.0,597.0,27390.125019392875,1989.0,16
97794,750000,8,27,2021,0,2.0,2.0,1245.0,27390.125019392875,1970.0,16
97795,749000,8,23,2022,0,3.0,2.0,1451.0,27390.125019392875,1981.0,16
97797,360000,9,23,2022,0,1.0,1.0,597.0,27390.125019392875,1992.0,16
97798,3340000,8,30,2022,1,5.0,3.5,3400.0,4560.0,1925.0,16
97799,1070000,10,11,2022,3,3.0,2.5,1939.0,13630.0,1999.0,16
97800,427000,9,7,2021,0,2.0,1.0,780.0,27390.125019392875,1949.0,16
97801,1595000,7,1,2022,1,3.0,3.5,3020.0,3975.0,1905.0,16
97802,2025000,6,22,2022,1,4.0,3.5,3000.0,5100.0,1910.0,16
97803,435000,7,15,2022,0,2.0,1.0,806.0,12796.0,1953.0,16
97804,1498000,8,5,2022,1,3.0,3.0,2560.0,3078.0,1930.0,16
97805,710000,8,17,2022,0,1.0,1.0,1157.0,27390.125019392875,1997.0,16
97806,825000,6,2,2022,0,2.0,2.0,966.0,27390.125019392875,1968.0,16
97807,1185000,8,31,2022,1,4.0,2.0,1450.0,1000.0,2021.0,16
97809,860000,8,31,2022,0,2.0,2.0,1320.0,27390.125019392875,2004.0,16
97810,1350000,9,9,2022,0,2.0,2.0,1810.0,27390.125019392875,1995.0,16
97811,4450000,10,13,2021,1,4.0,3.5,4660.0,10000.0,1924.0,16
97812,3100000,7,14,2022,1,4.0,2.5,3236.0,6400.0,1926.0,16
97813,1650000,6,17,2022,1,3.0,2.0,1580.0,5400.0,1904.0,16
97814,675000,7,29,2022,0,2.0,2.0,1444.0,27390.125019392875,1916.0,16
97815,575000,6,21,2022,0,2.0,1.0,780.0,27390.125019392875,1949.0,16
97816,1137500,7,14,2022,3,3.0,2.5,1640.0,1364.0,2007.0,16
97818,1085000,9,28,2022,3,3.0,3.5,1621.0,987.0,2006.0,16
97819,325000,9,1,2022,0,1.0,1.0,508.0,27390.125019392875,2002.0,16
97820,225000,10,10,2022,0,0.0,1.0,350.0,27390.125019392875,1930.0,16
97821,585000,10,20,2022,0,1.0,1.0,907.0,27390.125019392875,1963.0,16
97822,1048000,5,18,2018,1,2.0,2.0,1810.0,3150.0,1924.0,16
97823,4200000,6,7,2018,1,4.0,4.0,4183.0,5200.0,2014.0,16
97824,965000,6,18,2018,3,3.0,2.5,1451.0,884.0,2008.0,16
97825,920000,7,13,2018,3,2.0,2.5,1495.0,1373.0,2005.0,16
97826,600000,5,25,2018,0,2.0,2.0,1006.0,27390.125019392875,1979.0,16
97827,400000,2,8,2019,0,1.0,1.0,686.0,27390.125019392875,2001.0,16
97828,749950,4,11,2018,0,2.0,2.0,1378.0,36960.0,1999.0,16
97829,1950000,6,16,2022,1,4.0,2.5,2550.0,4000.0,1927.0,16
97830,695000,8,19,2022,0,2.0,2.0,960.0,27390.125019392875,1984.0,16
97831,3000000,7,27,2022,1,3.0,3.5,3600.0,4400.0,1927.0,16
97832,515000,6,29,2022,0,1.0,1.0,685.0,27390.125019392875,1908.0,16
97833,2645000,10,20,2021,1,3.0,3.5,3380.0,7000.0,1988.0,16
97834,2750000,2,18,2021,1,5.0,5.5,3231.0,5160.0,1966.0,16
97835,1150000,10,30,2018,1,3.0,2.5,1818.0,1400.0,2018.0,16
97836,470000,4,19,2019,0,2.0,2.0,766.0,11382.0,1989.0,16
97838,475000,1,26,2018,0,2.0,1.0,816.0,7200.0,1968.0,16
97839,1620000,11,18,2021,1,3.0,3.5,3020.0,7200.0,1905.0,16
97840,800000,1,4,2022,0,2.0,2.0,1106.0,27390.125019392875,1969.0,16
97841,605000,2,2,2021,0,2.0,1.0,971.0,27390.125019392875,1968.0,16
97842,360000,12,6,2019,0,1.0,1.0,556.0,27390.125019392875,1989.0,16
97843,845000,12,18,2019,3,3.0,2.5,1380.0,1157.0,2005.0,16
97844,1999000,5,15,2019,0,2.0,2.0,1718.0,5690.0,2019.0,16
97845,2050000,7,16,2019,0,2.0,2.0,1338.0,5690.0,2019.0,16
97846,600000,1,22,2019,0,2.0,2.0,1130.0,27390.125019392875,1982.0,16
97847,1520000,11,20,2018,0,3.0,3.5,2725.0,27390.125019392875,1970.0,16
97848,585000,7,6,2018,0,2.0,1.0,783.0,39095.0,1982.0,16
97849,550000,8,16,2018,0,2.0,1.0,789.0,18427.0,1996.0,16
97850,499000,3,26,2019,0,1.0,1.0,657.0,14430.0,1968.0,16
97851,1750000,7,16,2019,1,4.0,3.0,3066.0,3200.0,1925.0,16
97852,1525000,6,21,2018,1,4.0,3.0,2870.0,4200.0,1925.0,16
97853,505000,6,27,2019,0,2.0,2.0,826.0,11479.0,1990.0,16
97854,627500,9,4,2018,0,2.0,2.0,1071.0,67197.0,1982.0,16
97855,659000,8,1,2019,0,2.0,2.0,975.0,27390.125019392875,1963.0,16
97856,855000,3,2,2018,0,2.0,2.5,1310.0,27390.125019392875,1999.0,16
97857,525000,4,4,2019,0,2.0,1.0,909.0,15403.0,1968.0,16
97858,435000,11,15,2017,0,1.0,1.0,637.0,27390.125019392875,1968.0,16
97859,1820000,5,1,2019,4,8.0,6.5,4780.0,6560.0,1908.0,16
97861,334000,10,5,2018,0,1.0,1.0,450.0,27390.125019392875,1986.0,16
97862,1135000,4,9,2021,3,3.0,2.5,1660.0,1545.0,2002.0,16
97863,365000,5,28,2021,0,1.0,1.0,652.0,27390.125019392875,1953.0,16
97864,459000,8,30,2021,0,2.0,1.0,804.0,27390.125019392875,1953.0,16
97865,1000000,2,27,2020,0,2.0,2.0,1285.0,27390.125019392875,1921.0,16
97866,1795000,3,31,2021,0,2.0,2.0,1513.0,27390.125019392875,2009.0,16
97867,480000,3,23,2018,0,1.0,1.0,595.0,14196.0,2000.0,16
97870,405000,12,20,2017,0,1.0,1.0,623.0,7193.0,2001.0,16
97871,365000,10,26,2022,0,1.0,1.0,704.0,27390.125019392875,2004.0,16
97873,669000,3,29,2018,0,2.0,2.0,1207.0,27390.125019392875,2001.0,16
97874,475000,3,4,2019,0,1.0,1.0,759.0,21600.0,1999.0,16
97875,900000,12,31,2018,0,2.0,2.0,1117.0,27390.125019392875,2003.0,16
97876,2900000,1,25,2019,1,3.0,4.5,3927.0,4400.0,2008.0,16
97877,1350000,11,9,2017,3,3.0,2.5,2080.0,1755.0,2005.0,16
97878,805000,3,27,2019,0,2.0,2.0,1083.0,7493.0,1916.0,16
97879,998000,10,2,2018,3,3.0,2.5,1490.0,942.0,2007.0,16
97880,650000,11,9,2018,0,1.0,1.0,795.0,125361.0,2006.0,16
97881,600000,4,18,2019,0,2.0,2.0,1031.0,15360.0,1994.0,16
97882,1140000,11,20,2017,3,2.0,2.5,1516.0,801.0,2017.0,16
97883,990000,1,26,2018,3,2.0,2.0,1321.0,801.0,2018.0,16
97884,700000,6,14,2018,0,3.0,2.0,1341.0,12326.0,1982.0,16
97885,1980000,3,8,2018,1,4.0,3.0,3005.0,6400.0,1926.0,16
97886,620000,10,18,2018,0,1.0,1.0,893.0,125361.0,1908.0,16
97887,620000,2,4,2022,0,1.0,2.0,981.0,27390.125019392875,1997.0,16
97888,1930600,11,3,2021,4,8.0,8.0,3800.0,4450.0,1955.0,16
97889,525000,10,28,2021,0,2.0,1.5,975.0,27390.125019392875,1968.0,16
97890,565000,11,12,2021,0,2.0,1.5,975.0,27390.125019392875,1968.0,16
97891,886000,11,23,2021,3,3.0,3.5,1650.0,2641.0,2008.0,16
97892,351000,11,30,2021,0,1.0,1.0,679.0,27390.125019392875,1968.0,16
97893,385000,1,19,2022,0,1.0,1.0,679.0,27390.125019392875,1968.0,16
97894,380000,10,15,2021,0,1.0,1.0,637.0,27390.125019392875,1968.0,16
97895,293000,7,7,2022,0,1.0,1.0,450.0,27390.125019392875,1986.0,16
97897,840000,5,18,2018,0,2.0,2.0,1408.0,25229.0,2002.0,16
97898,700000,6,9,2020,3,2.0,2.5,1511.0,27390.125019392875,2002.0,16
97899,725000,11,12,2020,0,2.0,2.0,1275.0,23035.0,1970.0,16
97900,575000,8,27,2018,0,2.0,2.0,1127.0,10000.0,1987.0,16
97901,1960000,6,10,2019,1,4.0,2.5,2573.0,3330.0,1926.0,16
97902,4550000,9,8,2020,1,5.0,3.5,4650.0,8640.0,1960.0,16
97903,799000,12,28,2020,3,2.0,2.0,1092.0,849.0,2020.0,16
97904,1750000,8,20,2020,1,5.0,4.0,2900.0,6373.0,1904.0,16
97905,5800000,6,29,2020,1,5.0,5.5,5510.0,6307.0,2014.0,16
97906,550000,7,15,2020,0,2.0,1.5,1235.0,27390.125019392875,1978.0,16
97907,1499000,6,28,2019,0,2.0,2.5,1407.0,5690.0,2019.0,16
97908,1325000,6,19,2020,3,4.0,3.5,2085.0,1732.0,2018.0,16
97909,1900000,10,10,2019,1,4.0,3.5,3460.0,5400.0,1923.0,16
97910,740000,1,22,2021,3,2.0,2.0,1196.0,592.0,2020.0,16
97911,1400000,4,30,2020,1,3.0,2.0,2721.0,6000.0,1889.0,16
97912,335000,4,8,2021,0,1.0,1.0,500.0,13449.0,1997.0,16
97913,540000,9,23,2019,0,2.0,2.0,920.0,27390.125019392875,1997.0,16
97914,355000,3,19,2021,0,1.0,1.0,646.0,27390.125019392875,2000.0,16
97915,1750000,3,12,2021,0,0.0,2.315704532026172,1816.0,27390.125019392875,2009.0,16
97916,990000,5,22,2020,0,2.0,2.0,1740.0,5450.0,1994.0,16
97917,377000,9,30,2020,0,1.0,1.0,664.0,27390.125019392875,1953.0,16
97918,879950,10,20,2020,3,2.0,2.0,1409.0,932.0,2020.0,16
97919,495000,7,16,2021,0,2.0,2.0,725.0,27390.125019392875,1991.0,16
97920,510000,10,1,2020,0,2.0,2.0,1165.0,27390.125019392875,1999.0,16
97924,2011500,4,19,2021,1,3.0,2.5,2280.0,2702.0,2012.0,16
97925,640000,3,3,2021,0,2.0,2.0,1113.0,27390.125019392875,1975.0,16
97926,552500,3,1,2021,0,2.0,2.0,983.0,11376.0,1985.0,16
97927,840000,3,23,2021,3,3.0,2.5,1500.0,1121.0,2008.0,16
97928,430000,4,22,2020,0,1.0,1.0,581.0,27390.125019392875,1960.0,16
97929,411000,3,23,2020,0,1.0,1.0,640.0,27390.125019392875,1968.0,16
97930,1900000,5,12,2021,1,3.0,2.5,2121.0,1292.0,2017.0,16
97932,465000,5,6,2021,0,2.0,1.0,777.0,25726.0,1949.0,16
97933,700000,11,6,2020,0,2.0,2.0,1070.0,27390.125019392875,1963.0,16
97934,564000,6,23,2020,0,2.0,2.0,916.0,21600.0,1999.0,16
97935,730000,10,5,2020,0,2.0,2.0,1275.0,27390.125019392875,1970.0,16
97936,725000,7,29,2020,0,0.0,2.315704532026172,1275.0,27390.125019392875,1970.0,16
97937,370000,10,14,2020,0,1.0,1.0,598.0,27390.125019392875,1982.0,16
97938,420000,3,3,2021,0,1.0,1.0,665.0,27390.125019392875,1982.0,16
97939,2200000,7,30,2021,1,5.0,4.5,3796.0,4800.0,1900.0,16
97940,1505000,6,26,2020,1,4.0,4.0,2849.0,4440.0,1905.0,16
97941,767500,6,14,2021,0,2.0,2.0,1177.0,7680.0,1991.0,16
97942,475000,4,2,2021,0,2.0,1.5,895.0,27390.125019392875,1969.0,16
97943,380000,5,21,2020,0,1.0,1.0,670.0,27390.125019392875,1930.0,16
97944,350000,3,30,2021,0,1.0,1.0,500.0,27390.125019392875,1997.0,16
97945,4375000,7,17,2020,1,4.0,4.0,4873.0,7200.0,1954.0,16
97946,267000,1,15,2021,0,0.0,1.0,428.0,20272.0,2000.0,16
97947,770000,5,26,2020,0,3.0,2.0,1486.0,27390.125019392875,1978.0,16
97948,2890000,3,12,2021,1,5.0,4.0,5050.0,4452.0,1951.0,16
97949,2050000,7,16,2021,1,2.0,2.5,2890.0,3610.0,1926.0,16
97950,1980000,10,21,2020,1,4.0,4.0,3100.0,3600.0,1907.0,16
97951,799000,6,25,2021,0,2.0,2.0,1417.0,27390.125019392875,1909.0,16
97952,325000,8,20,2021,0,0.0,2.315704532026172,497.0,27390.125019392875,1956.0,16
97953,1600000,4,8,2021,1,3.0,2.5,2188.0,3288.0,1900.0,16
97954,2710000,6,11,2021,6,4.0,10.0,3569.0,3360.0,1992.0,16
97955,451000,6,22,2021,0,1.0,1.0,781.0,27390.125019392875,1982.0,16
97956,981751,6,17,2021,3,3.0,2.5,1403.0,1238.0,2006.0,16
97957,550000,8,2,2021,0,2.0,2.0,922.0,14196.0,2000.0,16
97958,1370000,9,22,2020,1,2.0,2.5,2130.0,6000.0,1984.0,16
97960,715000,6,15,2020,0,2.0,2.0,1275.0,27390.125019392875,1970.0,16
97961,2200000,9,25,2020,1,2.0,2.5,2610.0,5300.0,1969.0,16
97962,1755000,9,17,2020,1,4.0,3.0,2570.0,3608.0,1925.0,16
97964,825000,3,11,2021,3,2.0,2.5,1272.0,269.0,2020.0,16
97965,435000,3,20,2020,0,2.0,1.0,880.0,8050.0,1954.0,16
97966,699950,8,18,2020,0,2.0,2.0,1274.0,27390.125019392875,1985.0,16
97967,1389000,11,18,2020,1,3.0,2.5,2500.0,3200.0,1925.0,16
97968,635000,9,30,2020,0,2.0,2.0,1370.0,27390.125019392875,1984.0,16
97969,396500,1,11,2019,0,1.0,1.0,649.0,14430.0,1967.0,11
97970,495000,4,17,2019,0,2.0,2.0,693.0,9605.0,1996.0,16
97973,460000,3,18,2021,0,2.0,2.0,981.0,20257.0,1991.0,16
97975,565000,6,9,2022,0,2.0,2.0,725.0,27390.125019392875,1991.0,16
97976,2225000,7,13,2022,4,2.0,3.0,2741.0,5080.0,1946.0,16
97977,755000,7,15,2022,0,2.0,2.0,1116.0,27390.125019392875,1963.0,16
97978,490000,7,15,2022,0,1.0,1.0,669.0,27390.125019392875,1930.0,16
97979,599000,7,25,2022,0,2.0,2.0,1031.0,27390.125019392875,1982.0,16
97980,1000000,6,23,2022,3,2.0,2.5,1210.0,838.0,2016.0,16
97981,705000,6,2,2022,0,2.0,2.0,1007.0,27390.125019392875,1997.0,16
97982,3975000,12,2,2019,6,3.0,2.0,11760.0,8500.0,1910.0,16
97983,522500,8,18,2020,0,2.0,2.0,945.0,27390.125019392875,1989.0,16
97984,1115500,1,25,2019,3,3.0,3.5,1952.0,1387.0,2018.0,16
97985,5200000,6,28,2022,1,4.0,4.0,5690.0,8226.0,1929.0,16
97986,5475000,6,3,2022,1,4.0,4.5,5030.0,6348.0,2003.0,16
97987,750000,7,21,2022,0,2.0,1.5,1258.0,27390.125019392875,1970.0,16
97988,750000,2,19,2021,3,2.0,2.5,1215.0,499.0,2020.0,16
97989,700000,3,10,2021,3,2.0,2.5,1215.0,499.0,2021.0,16
97990,615000,2,24,2020,0,2.0,2.0,911.0,21600.0,2002.0,16
97991,839950,11,18,2020,3,2.0,2.0,1446.0,697.0,2020.0,16
97992,1275000,10,18,2019,1,4.0,4.0,2978.0,4584.0,1924.0,16
97993,2195000,12,15,2021,3,3.0,4.0,2300.0,1652.0,2019.0,16
97994,626500,6,30,2022,0,2.0,1.5,1042.0,900.0,1996.0,16
97995,539000,6,30,2022,0,2.0,1.0,717.0,27390.125019392875,1989.0,16
97996,1905000,7,27,2022,6,8.0,7.0,4080.0,6720.0,1956.0,16
97997,660000,8,20,2021,0,2.0,2.0,1275.0,27390.125019392875,1970.0,16
97998,490000,6,30,2022,0,2.0,1.5,884.0,27390.125019392875,1960.0,16
97999,4300000,12,19,2019,6,13.0,13.0,7717.0,7680.0,1974.0,16
